Freq.,IV,fase
3.94457302075340e+006,2.78835833730607e+001,-9.00105080174512e+001
3.98107170553559e+006,2.79635836284821e+001,-9.00104116790609e+001
4.01790810849003e+006,2.80435838792415e+001,-9.00103162239146e+001
4.05508535448447e+006,2.81235841254240e+001,-9.00102216439146e+001
4.09260659730075e+006,2.82035843671131e+001,-9.00101279310371e+001
4.13047501990226e+006,2.82835846043910e+001,-9.00100350773321e+001
4.16869383470401e+006,2.83635848373380e+001,-9.00099430749225e+001
4.20726628384510e+006,2.84435850660332e+001,-9.00098519160034e+001
4.24619563946380e+006,2.85235852905543e+001,-9.00097615928414e+001
4.28548520397507e+006,2.86035855109774e+001,-9.00096720977740e+001
4.32513831035077e+006,2.86835857273774e+001,-9.00095834232090e+001
4.36515832240235e+006,2.87635859398275e+001,-9.00094955616238e+001
4.40554863506623e+006,2.88435861484001e+001,-9.00094085055649e+001
4.44631267469179e+006,2.89235863531657e+001,-9.00093222476469e+001
4.48745389933203e+006,2.90035865541940e+001,-9.00092367805522e+001
4.52897579903692e+006,2.90835867515530e+001,-9.00091520970304e+001
4.57088189614947e+006,2.91635869453099e+001,-9.00090681898975e+001
4.61317574560452e+006,2.92435871355302e+001,-9.00089850520353e+001
4.65586093523033e+006,2.93235873222787e+001,-9.00089026763910e+001
4.69894108605290e+006,2.94035875056186e+001,-9.00088210559764e+001
4.74241985260320e+006,2.94835876856122e+001,-9.00087401838674e+001
4.78630092322714e+006,2.95635878623205e+001,-9.00086600532033e+001
4.83058802039849e+006,2.96435880358036e+001,-9.00085806571863e+001
4.87528490103464e+006,2.97235882061202e+001,-9.00085019890810e+001
4.92039535681529e+006,2.98035883733281e+001,-9.00084240422139e+001
4.96592321450415e+006,2.98835885374842e+001,-9.00083468099724e+001
5.01187233627352e+006,2.99635886986441e+001,-9.00082702858046e+001
5.05824662003194e+006,3.00435888568625e+001,-9.00081944632188e+001
5.10504999975487e+006,3.01235890121931e+001,-9.00081193357827e+001
5.15228644581838e+006,3.02035891646885e+001,-9.00080448971231e+001
5.19995996533599e+006,3.02835893144007e+001,-9.00079711409251e+001
5.24807460249856e+006,3.03635894613802e+001,-9.00078980609317e+001
5.29663443891742e+006,3.04435896056771e+001,-9.00078256509434e+001
5.34564359397057e+006,3.05235897473402e+001,-9.00077539048174e+001
5.39510622515214e+006,3.06035898864178e+001,-9.00076828164673e+001
5.44502652842508e+006,3.06835900229568e+001,-9.00076123798624e+001
5.49540873857712e+006,3.07635901570038e+001,-9.00075425890275e+001
5.54625712957999e+006,3.08435902886041e+001,-9.00074734380421e+001
5.59757601495200e+006,3.09235904178024e+001,-9.00074049210397e+001
5.64936974812393e+006,3.10035905446426e+001,-9.00073370322081e+001
5.70164272280839e+006,3.10835906691677e+001,-9.00072697657879e+001
5.75439937337249e+006,3.11635907914199e+001,-9.00072031160728e+001
5.80764417521405e+006,3.12435909114408e+001,-9.00071370774087e+001
5.86138164514123e+006,3.13235910292711e+001,-9.00070716441935e+001
5.91561634175569e+006,3.14035911449507e+001,-9.00070068108761e+001
5.97035286583933e+006,3.14835912585189e+001,-9.00069425719568e+001
6.02559586074455e+006,3.15635913700143e+001,-9.00068789219859e+001
6.08135001278816e+006,3.16435914794746e+001,-9.00068158555639e+001
6.13762005164893e+006,3.17235915869371e+001,-9.00067533673406e+001
6.19441075076881e+006,3.18035916924382e+001,-9.00066914520151e+001
6.25172692775786e+006,3.18835917960136e+001,-9.00066301043350e+001
6.30957344480295e+006,3.19635918976986e+001,-9.00065693190959e+001
6.36795520908018e+006,3.20435919975276e+001,-9.00065090911413e+001
6.42687717317123e+006,3.21235920955345e+001,-9.00064494153620e+001
6.48634433548343e+006,3.22035921917527e+001,-9.00063902866955e+001
6.54636174067381e+006,3.22835922862146e+001,-9.00063317001259e+001
6.60693448007703e+006,3.23635923789524e+001,-9.00062736506830e+001
6.66806769213730e+006,3.24435924699975e+001,-9.00062161334424e+001
6.72976656284427e+006,3.25235925593809e+001,-9.00061591435249e+001
6.79203632617295e+006,3.26035926471329e+001,-9.00061026760957e+001
6.85488226452773e+006,3.26835927332831e+001,-9.00060467263648e+001
6.91830970919049e+006,3.27635928178610e+001,-9.00059912895857e+001
6.98232404077285e+006,3.28435929008952e+001,-9.00059363610557e+001
7.04693068967261e+006,3.29235929824138e+001,-9.00058819361150e+001
7.11213513653445e+006,3.30035930624445e+001,-9.00058280101467e+001
7.17794291271478e+006,3.30835931410145e+001,-9.00057745785761e+001
7.24435960075108e+006,3.31635932181504e+001,-9.00057216368705e+001
7.31139083483536e+006,3.32435932938785e+001,-9.00056691805387e+001
7.37904230129221e+006,3.33235933682243e+001,-9.00056172051309e+001
7.44731973906110e+006,3.34035934412132e+001,-9.00055657062378e+001
7.51622894018328e+006,3.34835935128699e+001,-9.00055146794906e+001
7.58577575029307e+006,3.35635935832187e+001,-9.00054641205608e+001
7.65596606911381e+006,3.36435936522835e+001,-9.00054140251592e+001
7.72680585095828e+006,3.37235937200877e+001,-9.00053643890361e+001
7.79830110523386e+006,3.38035937866544e+001,-9.00053152079809e+001
7.87045789695227e+006,3.38835938520061e+001,-9.00052664778215e+001
7.94328234724411e+006,3.39635939161649e+001,-9.00052181944239e+001
8.01678063387810e+006,3.40435939791528e+001,-9.00051703536923e+001
8.09095899178515e+006,3.41235940409910e+001,-9.00051229515681e+001
8.16582371358726e+006,3.42035941017005e+001,-9.00050759840302e+001
8.24138115013137e+006,3.42835941613019e+001,-9.00050294470943e+001
8.31763771102807e+006,3.43635942198155e+001,-9.00049833368125e+001
8.39459986519535e+006,3.44435942772611e+001,-9.00049376492732e+001
8.47227414140736e+006,3.45235943336582e+001,-9.00048923806007e+001
8.55066712884824e+006,3.46035943890259e+001,-9.00048475269547e+001
8.62978547767112e+006,3.46835944433830e+001,-9.00048030845303e+001
8.70963589956224e+006,3.47635944967481e+001,-9.00047590495573e+001
8.79022516831029e+006,3.48435945491391e+001,-9.00047154183002e+001
8.87156012038107e+006,3.49235946005738e+001,-9.00046721870575e+001
8.95364765549741e+006,3.50035946510698e+001,-9.00046293521621e+001
9.03649473722450e+006,3.50835947006441e+001,-9.00045869099801e+001
9.12010839356060e+006,3.51635947493136e+001,-9.00045448569111e+001
9.20449571753323e+006,3.52435947970947e+001,-9.00045031893876e+001
9.28966386780090e+006,3.53235948440038e+001,-9.00044619038750e+001
9.37562006926035e+006,3.54035948900566e+001,-9.00044209968709e+001
9.46237161365950e+006,3.54835949352690e+001,-9.00043804649050e+001
9.54992586021594e+006,3.55635949796560e+001,-9.00043403045391e+001
9.63829023624130e+006,3.56435950232330e+001,-9.00043005123663e+001
9.72747223777126e+006,3.57235950660145e+001,-9.00042610850109e+001
9.81747943020147e+006,3.58035951080153e+001,-9.00042220191282e+001
9.90831944892932e+006,3.58835951492494e+001,-9.00041833114042e+001
1.00000000000000e+007,3.59635951897294e+001,-9.00041449585553e+001
